60,s,29505210.0
60,s,29225640.0
60,s,29172180.0
60,s,28922520.0
60,s,28800690.0
60,s,29096880.0
60,s,28698270.0
60,s,29435400.0
60,s,29015730.0
60,s,28430280.0
60,s,28735350.0
60,s,28731450.0
60,s,28717590.0
60,s,29046540.0
60,s,29065800.0
60,s,28983510.0
60,s,28854570.0
60,s,29208300.0
60,s,29003490.0
60,s,28875570.0
60,s,28695900.0
60,s,28632390.0
60,s,28769580.0
60,s,29184120.0
60,s,28369590.0
60,s,28966350.0
60,s,29104050.0
60,s,28914990.0
60,s,28892730.0
60,s,28480350.0
60,s,28741290.0
60,s,29249100.0
60,s,29737050.0
60,s,29213490.0
60,s,28827840.0
60,s,29047650.0
60,s,28722960.0
60,s,28791930.0
60,s,28922580.0
60,s,28464750.0
60,s,28964820.0
60,s,28767930.0
60,s,28731630.0
60,s,29414640.0
60,s,28817310.0
60,s,28974780.0
60,s,29133000.0
60,s,28671150.0
60,s,28920300.0
60,s,29177700.0
60,s,29297670.0
60,s,29166840.0
60,s,29249550.0
60,s,29079360.0
60,s,29251710.0
60,s,28731360.0
60,s,29170320.0
60,s,29258610.0
60,s,29045670.0
60,s,28921410.0
60,s,28925070.0
60,s,28907460.0
60,s,29174280.0
60,s,28511460.0
60,s,28681260.0
60,s,28943070.0
60,s,28909110.0
60,s,28869840.0
60,s,28114980.0
60,s,28890510.0
60,s,28746120.0
60,s,29224590.0
60,s,29278110.0
60,s,28074330.0
60,s,28855050.0
60,s,28485210.0
60,s,28732110.0
60,s,29088030.0
60,s,28494180.0
60,s,29015880.0
60,s,28963260.0
60,s,28483980.0
60,s,29091870.0
60,s,28646130.0
60,s,28667640.0
60,s,29207040.0
60,s,28558650.0
60,s,28790760.0
60,s,28515120.0
60,s,29006070.0
60,s,29215530.0
60,s,29306610.0
60,s,29071320.0
60,s,29003160.0
60,s,29424540.0
60,s,28540740.0
60,s,29245830.0
60,s,29098080.0
60,s,28517520.0
60,s,28704990.0
60,s,28875870.0
60,s,29614800.0
60,s,28458810.0
60,s,28725900.0
60,s,29222640.0
60,s,28572630.0
60,s,28509300.0
60,s,28578000.0
60,s,28845240.0
60,s,29187390.0
60,s,28503240.0
60,s,28528920.0
60,s,29198730.0
60,s,29061030.0
60,s,28968780.0
60,s,29130720.0
60,s,29771190.0
